Year,week,0
2017,32,26.857142857142858
2017,33,20.571428571428573
2017,34,20.0
2017,35,13.714285714285715
2017,36,17.142857142857142
2017,37,16.57142857142857
2017,38,16.0
2017,39,12.0
2017,40,10.857142857142858
2017,41,30.857142857142854
2017,42,19.428571428571427
2017,43,38.857142857142854
2017,44,28.57142857142857
2017,45,24.571428571428573
2017,46,12.0
2017,47,36.57142857142857
2017,48,29.714285714285715
2017,49,18.285714285714285
2017,50,14.857142857142858
2017,51,18.857142857142854
2017,52,16.0
2017,53,1.1428571428571428
2018,0,1.166407465007776
2018,1,4.043545878693624
2018,2,4.199066874027993
2018,3,3.1104199066874028
2018,4,3.265940902021773
2018,5,7.153965785381028
2018,6,3.265940902021773
2018,7,5.287713841368586
2018,8,1.8662519440124419
2018,9,3.1104199066874028
2018,10,2.4883359253499227
2018,11,3.188180404354588
2018,12,3.032659409020218
2018,13,2.954898911353033
2018,14,4.89891135303266
2018,15,4.354587869362364
2018,16,2.4883359253499227
2018,17,2.721617418351478
2018,18,8.087091757387247
2018,19,7.387247278382582
2018,20,5.67651632970451
2018,21,3.188180404354588
2018,22,6.2208398133748055
2018,23,3.8880248833592534
2018,24,2.643856920684293
2018,25,2.177293934681182
2018,26,1.8662519440124419
2018,27,4.510108864696734
2018,28,2.177293934681182
2018,29,2.177293934681182
2018,30,2.8771384136858478
2018,31,3.3437013996889586
2018,32,5.520995334370141
2018,33,17.340590979782274
2018,34,10.497667185069986
2018,35,5.83203732503888
2018,36,5.598755832037325
2018,37,4.665629860031104
2018,38,3.032659409020218
2018,39,3.8102643856920686
2018,40,14.152410575427684
2018,41,19.2846034214619
2018,42,33.82581648522551
2018,43,10.497667185069986
2018,44,5.598755832037325
2018,45,5.2099533437014
2018,46,9.564541213063766
2018,47,10.4199066874028
2018,48,5.67651632970451
2018,49,4.121306376360809
2018,50,100.0
2018,51,14.23017107309487
2018,52,1.166407465007776
2019,0,25.506072874493928
2019,1,23.076923076923077
2019,2,39.27125506072875
2019,3,36.84210526315789
2019,4,100.0
2019,5,93.52226720647774
2019,6,69.63562753036439
2019,7,69.63562753036439
2019,8,25.506072874493928
2019,9,31.983805668016196
2019,10,36.43724696356276
2019,11,28.34008097165992
2019,12,29.554655870445345
2019,13,40.08097165991904
2019,14,12.955465587044534
2019,15,32.793522267206484
2019,16,29.554655870445345
2019,17,29.149797570850204
2019,18,22.267206477732795
2019,19,36.84210526315789
2019,20,25.910931174089068
2019,21,72.46963562753037
2019,22,27.93522267206478
2019,23,28.74493927125506
2019,24,20.242914979757085
2019,25,37.651821862348186
2019,26,97.9757085020243
2019,27,63.56275303643725
2019,28,47.77327935222672
2019,29,42.51012145748988
2019,30,56.275303643724705
2019,31,27.93522267206478
2019,32,93.92712550607287
2019,33,32.388663967611336
2019,34,60.72874493927126
2019,35,56.68016194331984
2019,36,38.056680161943326
2019,37,76.11336032388665
2019,38,95.14170040485831
2019,39,30.36437246963563
2019,40,44.12955465587044
2019,41,44.93927125506073
2019,42,45.74898785425102
2019,43,25.910931174089068
2019,44,41.29554655870445
2019,45,25.910931174089068
2019,46,25.101214574898783
2019,47,19.028340080971663
2019,48,45.74898785425102
2019,49,35.627530364372475
2019,50,28.74493927125506
2019,51,17.408906882591097
2019,52,8.502024291497976
2020,0,9.130434782608695
2020,1,10.434782608695652
2020,2,16.73913043478261
2020,3,100.0
2020,4,19.565217391304348
2020,5,20.434782608695652
2020,6,11.304347826086957
2020,7,16.521739130434785
2020,8,10.652173913043478
2020,9,11.73913043478261
2020,10,14.782608695652174
2020,11,11.304347826086957
2020,12,9.782608695652174
2020,13,12.391304347826088
2020,14,8.043478260869566
2020,15,26.521739130434785
2020,16,11.08695652173913
2020,17,11.08695652173913
2020,18,9.347826086956522
2020,19,13.91304347826087
2020,20,11.08695652173913
2020,21,10.434782608695652
2020,22,7.82608695652174
2020,23,11.08695652173913
2020,24,15.65217391304348
2020,25,10.0
2020,26,11.304347826086957
2020,27,10.217391304347826
2020,28,12.608695652173912
2020,29,7.82608695652174
2020,30,10.0
2020,31,5.6521739130434785
2020,32,11.521739130434785
2020,33,14.347826086956522
2020,34,11.304347826086957
2020,35,12.391304347826088
2020,36,7.173913043478261
2020,37,8.043478260869566
2020,38,14.130434782608695
2020,39,11.08695652173913
2020,40,18.043478260869563
2020,41,16.304347826086957
2020,42,8.695652173913043
2020,43,11.08695652173913
2020,44,10.217391304347826
2020,45,18.26086956521739
2020,46,25.217391304347824
2020,47,20.869565217391305
2020,48,13.695652173913045
2020,49,32.608695652173914
2020,50,15.000000000000002
2020,51,13.043478260869568
2020,52,12.391304347826088
2021,0,8.441558441558442
2021,1,44.15584415584416
2021,2,64.93506493506493
2021,3,33.76623376623377
2021,4,31.818181818181824
2021,5,35.064935064935064
2021,6,29.220779220779225
2021,7,26.623376623376625
2021,8,37.66233766233767
2021,9,48.701298701298704
2021,10,66.23376623376623
2021,11,44.80519480519481
2021,12,18.181818181818183
2021,13,33.116883116883116
2021,14,24.025974025974026
2021,15,22.72727272727273
2021,16,33.116883116883116
2021,17,24.675324675324674
2021,18,26.623376623376625
2021,19,38.31168831168832
2021,20,50.649350649350644
2021,21,42.20779220779221
2021,22,40.909090909090914
2021,23,38.961038961038966
2021,24,33.116883116883116
2021,25,31.168831168831172
2021,26,32.467532467532465
2021,27,82.46753246753248
2021,28,61.03896103896105
2021,29,54.545454545454554
2021,30,47.4025974025974
2021,31,68.83116883116884
2021,32,35.064935064935064
2021,33,48.05194805194805
2021,34,33.76623376623377
2021,35,35.064935064935064
2021,36,44.15584415584416
2021,37,72.07792207792207
2021,38,100.0
2021,39,57.7922077922078
2021,40,32.467532467532465
2021,41,48.701298701298704
2021,42,35.714285714285715
2021,43,52.597402597402606
2021,44,37.01298701298702
2021,45,44.15584415584416
2021,46,42.20779220779221
2021,47,87.01298701298703
2021,48,52.597402597402606
2021,49,46.75324675324675
2021,50,90.25974025974027
2021,51,44.80519480519481
2021,52,26.623376623376625
2022,0,13.385826771653544
2022,1,55.118110236220474
2022,2,58.26771653543307
2022,3,46.45669291338583
2022,4,47.24409448818898
2022,5,86.61417322834646
2022,6,65.35433070866141
2022,7,100.0
2022,8,70.07874015748031
2022,9,40.15748031496062
2022,10,36.22047244094488
2022,11,37.795275590551185
2022,12,50.39370078740157
2022,13,26.77165354330709
2022,14,72.44094488188976
2022,15,66.92913385826772
2022,16,41.73228346456693
2022,17,39.37007874015748
2022,18,64.56692913385828
2022,19,43.30708661417323
2022,20,46.45669291338583
2022,21,66.14173228346456
2022,22,54.330708661417326
2022,23,55.90551181102362
2022,24,47.24409448818898
2022,25,72.44094488188976
2022,26,59.84251968503938
2022,27,73.2283464566929
2022,28,77.95275590551182
2022,29,66.14173228346456
2022,30,52.75590551181103
2022,31,44.88188976377953
2022,32,43.30708661417323
2022,33,68.50393700787403
2022,34,71.65354330708662
2022,35,72.44094488188976
2022,36,50.39370078740157
2022,37,81.10236220472441
2022,38,45.669291338582674
2022,39,65.35433070866141
2022,40,66.14173228346456
2022,41,59.055118110236215
2022,42,58.26771653543307
2022,43,64.56692913385828
2022,44,56.69291338582677
2022,45,52.75590551181103
2022,46,78.74015748031496
2022,47,63.77952755905512
2022,48,66.14173228346456
2022,49,37.795275590551185
2022,50,53.54330708661418
2022,51,43.30708661417323
2022,52,40.15748031496062
